400,0.377805
410,0.387074
420,0.396343
430,0.405613
440,0.435518
450,0.465797
460,0.483094
470,0.538667
480,0.593591
490,0.656283
500,0.712747
510,0.764684
520,0.809432
530,0.855676
540,0.900404
550,0.967212
560,0.976486
570,0.980742
580,0.978747
590,0.981634
600,0.982469
610,0.983834
620,0.982863
630,0.989482
640,0.98983
650,0.992655
660,0.993814
670,0.994005
680,0.995139
690,0.995464
700,0.995464
710,0.995464
720,0.993909
730,0.991531
740,0.990515
750,0.990206
760,0.984816
770,0.970745
780,0.954935
790,0.934584
800,0.912678
810,0.89591
820,0.88576
830,0.88
840,0.880569
850,0.885959
860,0.895686
870,0.90566
880,0.913206
890,0.925713
900,0.941648
910,0.959869
920,0.98052
930,0.993904
940,1.00292
950,1.00831
960,1.01538
970,1.01691
980,1.01856
990,1.0215
1000,1.02086
