400,0.001356593
400.2,0.001240772
400.4,0.001303321
400.6,0.0007711887
400.8,0.0007080982
401,0.0009566481
401.2,0.001226146
401.4,0.001385
401.6,0.001699917
401.8,0.001424941
402,0.00137165
402.2,0.001593627
402.4,0.001572007
402.6,0.001821922
402.8,0.002044063
403,0.001952531
403.2,0.001679554
403.4,0.00178184
403.6,0.001671556
403.8,0.001808816
404,0.001960989
404.2,0.002007408
404.4,0.00199957
404.6,0.002205088
404.8,0.001863918
405,0.001621526
405.2,0.001508186
405.4,0.001661678
405.6,0.001435586
405.8,0.00137804
406,0.001420454
406.2,0.001607901
406.4,0.001678779
406.6,0.00147714
406.8,0.001497447
407,0.001775453
407.2,0.002015693
407.4,0.00214951
407.6,0.002147763
407.8,0.002168843
408,0.002302751
408.2,0.002046772
408.4,0.002005529
408.6,0.002227266
408.8,0.002330897
409,0.002156825
409.2,0.002064153
409.4,0.002116437
409.6,0.002218092
409.8,0.002472118
410,0.002717213
410.2,0.002750692
410.4,0.002910823
410.6,0.003043402
410.8,0.002925768
411,0.002997436
411.2,0.003184904
411.4,0.003288252
411.6,0.003536741
411.8,0.003625596
412,0.003624854
412.2,0.003511292
412.4,0.003652297
412.6,0.003841747
412.8,0.003932605
413,0.004068623
413.2,0.004266149
413.4,0.004487486
413.6,0.004652356
413.8,0.004726044
414,0.004797772
414.2,0.00489023
414.4,0.005237459
414.6,0.005424605
414.8,0.005539046
415,0.005850759
415.2,0.006085804
415.4,0.006347691
415.6,0.006533761
415.8,0.00666253
416,0.006726089
416.2,0.007054344
416.4,0.007440995
416.6,0.007712923
416.8,0.007948124
417,0.008329178
417.2,0.008515914
417.4,0.008842834
417.6,0.009230161
417.8,0.009426622
418,0.009891116
418.2,0.01029181
418.4,0.01068997
418.6,0.01094805
418.8,0.01127632
419,0.01166352
419.2,0.01185095
419.4,0.01212944
419.6,0.01259622
419.8,0.01310617
420,0.01358391
420.2,0.01394854
420.4,0.01466274
420.6,0.01527794
420.8,0.01575973
421,0.01625026
421.2,0.01688298
421.4,0.01784949
421.6,0.0188089
421.8,0.01943725
422,0.02005905
422.2,0.02093
422.4,0.02166855
422.6,0.02221299
422.8,0.02296119
423,0.02399365
423.2,0.02508368
423.4,0.0260199
423.6,0.02680925
423.8,0.02747608
424,0.02853772
424.2,0.02952799
424.4,0.03057029
424.6,0.03177981
424.8,0.03291354
425,0.03394504
425.2,0.03488648
425.4,0.0360788
425.6,0.03745642
425.8,0.03875482
426,0.04027365
426.2,0.04161551
426.4,0.0431578
426.6,0.04465671
426.8,0.04631344
427,0.04803934
427.2,0.04972325
427.4,0.0515173
427.6,0.05313021
427.8,0.05488033
428,0.05677852
428.2,0.05860611
428.4,0.06055362
428.6,0.06246531
428.8,0.06451546
429,0.06657038
429.2,0.06875162
429.4,0.07106044
429.6,0.0734202
429.8,0.07587752
430,0.07822876
430.2,0.08064889
430.4,0.08334463
430.6,0.08602491
430.8,0.08874384
431,0.09159546
431.2,0.09440599
431.4,0.09729023
431.6,0.1003061
431.8,0.1034021
432,0.1064859
432.2,0.1097179
432.4,0.1129888
432.6,0.1163306
432.8,0.1197828
433,0.1233069
433.2,0.1268679
433.4,0.130651
433.6,0.1345131
433.8,0.1384016
434,0.1424204
434.2,0.1464924
434.4,0.1507542
434.6,0.155095
434.8,0.1594142
435,0.1639119
435.2,0.1685988
435.4,0.1733104
435.6,0.1781095
435.8,0.1830264
436,0.1879619
436.2,0.193081
436.4,0.1983666
436.6,0.2035213
436.8,0.208954
437,0.2146663
437.2,0.2203612
437.4,0.2261266
437.6,0.2320814
437.8,0.2381688
438,0.2443734
438.2,0.2508439
438.4,0.2574015
438.6,0.2640706
438.8,0.2710866
439,0.2784104
439.2,0.285583
439.4,0.2929361
439.6,0.3004851
439.8,0.3081927
440,0.3160551
440.2,0.32417
440.4,0.3324359
440.6,0.3407743
440.8,0.3494275
441,0.3582237
441.2,0.367042
441.4,0.3761975
441.6,0.3856801
441.8,0.3952551
442,0.4051102
442.2,0.4152115
442.4,0.4253459
442.6,0.4356712
442.8,0.4463454
443,0.4569192
443.2,0.4676996
443.4,0.4785743
443.6,0.4895933
443.8,0.5006775
444,0.5119876
444.2,0.5232942
444.4,0.5346076
444.6,0.5459734
444.8,0.5573668
445,0.5686335
445.2,0.5800247
445.4,0.5913072
445.6,0.6026749
445.8,0.6139801
446,0.6249999
446.2,0.6357818
446.4,0.6464697
446.6,0.6567626
446.8,0.6669406
447,0.6768157
447.2,0.6863306
447.4,0.6955356
447.6,0.7043549
447.8,0.7125815
448,0.7203282
448.2,0.7276994
448.4,0.7346676
448.6,0.7410252
448.8,0.7469873
449,0.7522613
449.2,0.7569752
449.4,0.7610545
449.6,0.7645831
449.8,0.7674851
450,0.7695892
450.2,0.7711474
450.4,0.7719871
450.6,0.7721425
450.8,0.7716948
451,0.770484
451.2,0.7685106
451.4,0.7660978
451.6,0.7631677
451.8,0.7594208
452,0.7550772
452.2,0.7504693
452.4,0.7451857
452.6,0.7392797
452.8,0.7329763
453,0.7260904
453.2,0.7189264
453.4,0.7113414
453.6,0.7032465
453.8,0.6947221
454,0.6860127
454.2,0.677074
454.4,0.6679226
454.6,0.6584752
454.8,0.6492034
455,0.6395567
455.2,0.6297646
455.4,0.6199383
455.6,0.6103113
455.8,0.600555
456,0.5908943
456.2,0.5812591
456.4,0.5716949
456.6,0.5621658
456.8,0.553003
457,0.5437064
457.2,0.5347146
457.4,0.5261456
457.6,0.5176008
457.8,0.5091434
458,0.5010511
458.2,0.4931884
458.4,0.4856173
458.6,0.4783066
458.8,0.4710688
459,0.4640591
459.2,0.4574336
459.4,0.4511038
459.6,0.4447481
459.8,0.4388237
460,0.433057
460.2,0.4274756
460.4,0.4221689
460.6,0.4169598
460.8,0.4118017
461,0.4069934
461.2,0.4023888
461.4,0.3978635
461.6,0.39347
461.8,0.3893657
462,0.3851828
462.2,0.3812321
462.4,0.3773779
462.6,0.3735523
462.8,0.3697639
463,0.366298
463.2,0.3627697
463.4,0.3589735
463.6,0.3555659
463.8,0.3520585
464,0.3484123
464.2,0.3450214
464.4,0.3416468
464.6,0.3381278
464.8,0.3346585
465,0.3311158
465.2,0.3274648
465.4,0.3238084
465.6,0.3202668
465.8,0.3163341
466,0.3125278
466.2,0.3087135
466.4,0.3047247
466.6,0.3006627
466.8,0.2967232
467,0.2927693
467.2,0.2888691
467.4,0.2849312
467.6,0.2809711
467.8,0.2770373
468,0.2730398
468.2,0.2689827
468.4,0.2650312
468.6,0.2611432
468.8,0.2572199
469,0.2532666
469.2,0.2492952
469.4,0.2452911
469.6,0.2411871
469.8,0.2373317
470,0.233427
470.2,0.229669
470.4,0.2258927
470.6,0.2221025
470.8,0.2182973
