2.070377e-03,1.500000e+01,4.000000e+00,2.683000e+01
2.071162e-03,1.500000e+01,4.000000e+00,3.091800e+01
2.075036e-03,1.500000e+01,4.000000e+00,3.499700e+01
2.058897e-03,1.500000e+01,4.000000e+00,3.908900e+01
2.120492e-03,1.500000e+01,4.000000e+00,4.315600e+01
2.077197e-03,1.500000e+01,4.000000e+00,4.725500e+01
2.063881e-03,1.500000e+01,4.000000e+00,5.133700e+01
2.089583e-03,1.500000e+01,4.000000e+00,5.541500e+01
2.087051e-03,1.500000e+01,4.000000e+00,5.949700e+01
2.083671e-03,1.500000e+01,5.000000e+00,3.581000e+00
2.089012e-03,1.500000e+01,5.000000e+00,7.659000e+00
2.085930e-03,1.500000e+01,5.000000e+00,1.174800e+01
2.089291e-03,1.500000e+01,5.000000e+00,1.582000e+01
2.081428e-03,1.500000e+01,5.000000e+00,1.990100e+01
2.091331e-03,1.500000e+01,5.000000e+00,2.398400e+01
2.096978e-03,1.500000e+01,5.000000e+00,2.806300e+01
2.085360e-03,1.500000e+01,5.000000e+00,3.214100e+01
2.089412e-03,1.500000e+01,5.000000e+00,3.623100e+01
2.097939e-03,1.500000e+01,5.000000e+00,4.030200e+01
2.094812e-03,1.500000e+01,5.000000e+00,4.439700e+01
2.077595e-03,1.500000e+01,5.000000e+00,4.849200e+01
2.092714e-03,1.500000e+01,5.000000e+00,5.258100e+01
2.074557e-03,1.500000e+01,5.000000e+00,5.666700e+01
2.087614e-03,1.500000e+01,6.000000e+00,7.420000e-01
2.097160e-03,1.500000e+01,6.000000e+00,4.816000e+00
2.086044e-03,1.500000e+01,6.000000e+00,8.902000e+00
2.090477e-03,1.500000e+01,6.000000e+00,1.298700e+01
2.089967e-03,1.500000e+01,6.000000e+00,1.707800e+01
2.080698e-03,1.500000e+01,6.000000e+00,2.117200e+01
2.096388e-03,1.500000e+01,6.000000e+00,2.526000e+01
2.084215e-03,1.500000e+01,6.000000e+00,2.935400e+01
2.084577e-03,1.500000e+01,6.000000e+00,3.343300e+01
2.080481e-03,1.500000e+01,6.000000e+00,3.751000e+01
2.092176e-03,1.500000e+01,6.000000e+00,4.160300e+01
2.079181e-03,1.500000e+01,6.000000e+00,4.568400e+01
2.089119e-03,1.500000e+01,6.000000e+00,4.977000e+01
2.088335e-03,1.500000e+01,6.000000e+00,5.386200e+01
2.091236e-03,1.500000e+01,6.000000e+00,5.795400e+01
2.074369e-03,1.500000e+01,7.000000e+00,2.044000e+00
2.095381e-03,1.500000e+01,7.000000e+00,6.123000e+00
2.092451e-03,1.500000e+01,7.000000e+00,1.020700e+01
2.077908e-03,1.500000e+01,7.000000e+00,1.429200e+01
2.093978e-03,1.500000e+01,7.000000e+00,1.837300e+01
2.097850e-03,1.500000e+01,7.000000e+00,2.246400e+01
2.079640e-03,1.500000e+01,7.000000e+00,2.655200e+01
2.084900e-03,1.500000e+01,7.000000e+00,3.063600e+01
2.083995e-03,1.500000e+01,7.000000e+00,3.471900e+01
2.092161e-03,1.500000e+01,7.000000e+00,3.880500e+01
2.081907e-03,1.500000e+01,7.000000e+00,4.288200e+01
2.085926e-03,1.500000e+01,7.000000e+00,4.696400e+01
2.085654e-03,1.500000e+01,7.000000e+00,5.105500e+01
2.088317e-03,1.500000e+01,7.000000e+00,5.514200e+01
2.092194e-03,1.500000e+01,7.000000e+00,5.923100e+01
2.081653e-03,1.500000e+01,8.000000e+00,3.321000e+00
2.085281e-03,1.500000e+01,8.000000e+00,7.400000e+00
2.088889e-03,1.500000e+01,8.000000e+00,1.148100e+01
2.083320e-03,1.500000e+01,8.000000e+00,1.556500e+01
2.085441e-03,1.500000e+01,8.000000e+00,1.965500e+01
2.084940e-03,1.500000e+01,8.000000e+00,2.374600e+01
2.083196e-03,1.500000e+01,8.000000e+00,2.781500e+01
2.095821e-03,1.500000e+01,8.000000e+00,3.191000e+01
2.082386e-03,1.500000e+01,8.000000e+00,3.599600e+01
2.085868e-03,1.500000e+01,8.000000e+00,4.008900e+01
2.084570e-03,1.500000e+01,8.000000e+00,4.418200e+01
2.083749e-03,1.500000e+01,8.000000e+00,4.827400e+01
2.094373e-03,1.500000e+01,8.000000e+00,5.237100e+01
2.083285e-03,1.500000e+01,8.000000e+00,5.646700e+01
2.087858e-03,1.500000e+01,9.000000e+00,5.670000e-01
2.080589e-03,1.500000e+01,9.000000e+00,4.662000e+00
2.081827e-03,1.500000e+01,9.000000e+00,8.748000e+00
2.090200e-03,1.500000e+01,9.000000e+00,1.283600e+01
2.069956e-03,1.500000e+01,9.000000e+00,1.692800e+01
2.083793e-03,1.500000e+01,9.000000e+00,2.101000e+01
2.093871e-03,1.500000e+01,9.000000e+00,2.508500e+01
2.086683e-03,1.500000e+01,9.000000e+00,2.916700e+01
2.082741e-03,1.500000e+01,9.000000e+00,3.325000e+01
2.081355e-03,1.500000e+01,9.000000e+00,3.733900e+01
2.092157e-03,1.500000e+01,9.000000e+00,4.143100e+01
2.085138e-03,1.500000e+01,9.000000e+00,4.552000e+01
2.082299e-03,1.500000e+01,9.000000e+00,4.961600e+01
2.079947e-03,1.500000e+01,9.000000e+00,5.370500e+01
2.088177e-03,1.500000e+01,9.000000e+00,5.778200e+01
2.082465e-03,1.500000e+01,1.000000e+01,1.867000e+00
2.090292e-03,1.500000e+01,1.000000e+01,5.948000e+00
2.074749e-03,1.500000e+01,1.000000e+01,1.003700e+01
2.094904e-03,1.500000e+01,1.000000e+01,1.411600e+01
2.083058e-03,1.500000e+01,1.000000e+01,1.819600e+01
2.086368e-03,1.500000e+01,1.000000e+01,2.229000e+01
2.095355e-03,1.500000e+01,1.000000e+01,2.638400e+01
2.093435e-03,1.500000e+01,1.000000e+01,3.047800e+01
2.095623e-03,1.500000e+01,1.000000e+01,3.455800e+01
2.093551e-03,1.500000e+01,1.000000e+01,3.864200e+01
2.093449e-03,1.500000e+01,1.000000e+01,4.271800e+01
2.090477e-03,1.500000e+01,1.000000e+01,4.679800e+01
2.080252e-03,1.500000e+01,1.000000e+01,5.088600e+01
2.090538e-03,1.500000e+01,1.000000e+01,5.498300e+01
2.082574e-03,1.500000e+01,1.000000e+01,5.904700e+01
2.084810e-03,1.500000e+01,1.100000e+01,3.133000e+00
2.086754e-03,1.500000e+01,1.100000e+01,7.217000e+00
2.091477e-03,1.500000e+01,1.100000e+01,1.130000e+01
2.086249e-03,1.500000e+01,1.100000e+01,1.536600e+01
2.088325e-03,1.500000e+01,1.100000e+01,1.945700e+01
